label,area,centroid-0,centroid-1,eccentricity,perimeter,image_number,treatment,group
75,2.268,456.35714285714283,570.2,0.6404879584291355,5.276467529817256,5,GLU-20min,R326H
76,1.0044,454.0967741935484,833.4516129032259,0.5245110400126243,3.2219090885901,5,GLU-20min,R326H
77,3.4019999999999997,468.8,458.8952380952381,0.9271002063835564,8.094701294725883,5,GLU-20min,R326H
78,1.3931999999999998,464.8837209302326,474.8837209302326,0.39781471223220566,3.7927922061357853,5,GLU-20min,R326H
79,2.268,468.4428571428571,262.25714285714287,0.4834021568493011,5.065584412271571,5,GLU-20min,R326H
80,2.3651999999999997,471.56164383561645,28.863013698630137,0.5806383746343592,5.574701294725886,5,GLU-20min,R326H
81,1.3284,470.2439024390244,486.0,0.13491358179982915,3.6873506473629423,5,GLU-20min,R326H
82,1.4256,469.90909090909093,776.5227272727273,0.6500487669942883,4.047350647362942,5,GLU-20min,R326H
83,1.8791999999999998,470.3103448275862,839.3103448275862,0.549747057141657,4.661909088590099,5,GLU-20min,R326H
84,0.5184,471.9375,896.875,0.666203859254231,2.2473506473629428,5,GLU-20min,R326H
85,1.2311999999999999,475.0,350.7894736842105,0.7381070013505899,3.6873506473629423,5,GLU-20min,R326H
86,0.9395999999999999,476.82758620689657,494.1034482758621,0.6943207788666131,3.0727922061357855,5,GLU-20min,R326H
87,3.3695999999999997,482.28846153846155,393.0,0.17695177377403026,6.294701294725885,5,GLU-20min,R326H
88,1.6523999999999999,482.3333333333333,265.6666666666667,0.5395891609224875,4.301909088590099,5,GLU-20min,R326H
89,1.7495999999999998,487.05555555555554,41.888888888888886,0.5599265067501451,4.556467529817256,5,GLU-20min,R326H
90,3.6288,495.75,563.1875,0.7899314127622381,6.909259735953042,5,GLU-20min,R326H
91,0.5508,493.4117647058824,744.6470588235294,0.6566991163647711,2.3527922061357853,5,GLU-20min,R326H
92,1.134,496.0857142857143,149.54285714285714,0.6003571354281745,3.4327922061357854,5,GLU-20min,R326H
93,4.2768,501.0833333333333,251.02272727272728,0.8541119475819136,8.2438181771802,5,GLU-20min,R326H
94,3.3047999999999997,506.8627450980392,539.9803921568628,0.904947721219166,7.374701294725885,5,GLU-20min,R326H
95,5.3136,511.2987804878049,378.0731707317073,0.9479747156588177,10.596610383315985,5,GLU-20min,R326H
96,2.3004,510.85915492957747,940.830985915493,0.8401782590839497,5.531025971044413,5,GLU-20min,R326H
97,2.8836,511.4157303370786,763.7977528089888,0.5167085615358972,5.891025971044415,5,GLU-20min,R326H
98,6.706799999999999,518.2801932367149,328.30434782608694,0.9137491897906931,10.851168824543143,5,GLU-20min,R326H
99,0.8099999999999999,531.0,36.64,0.8041614335379225,3.1164675298172564,5,GLU-20min,R326H
100,0.6155999999999999,535.578947368421,359.42105263157896,0.7554628024471174,2.4582337649086283,5,GLU-20min,R326H
101,0.6155999999999999,537.1052631578947,986.3684210526316,0.7784289920451476,2.5327922061357855,5,GLU-20min,R326H
102,0.48599999999999993,541.2,223.86666666666667,0.7361166193605281,2.2036753236814715,5,GLU-20min,R326H
103,3.4343999999999997,553.3962264150944,293.8490566037736,0.7392636872405735,6.654701294725884,5,GLU-20min,R326H
104,1.1663999999999999,551.3333333333334,937.4444444444445,0.7668753053921351,3.5819090885901,5,GLU-20min,R326H
105,2.0412,563.7936507936508,936.6507936507936,0.7688922479370611,5.214701294725885,5,GLU-20min,R326H
106,0.9072,561.2857142857143,970.1071428571429,0.6529674779691439,3.0727922061357855,5,GLU-20min,R326H
107,1.7495999999999998,574.6296296296297,371.51851851851853,0.4946730002239915,4.407350647362943,5,GLU-20min,R326H
108,1.5552000000000001,575.2916666666666,410.4375,0.5706416838301093,4.196467529817257,5,GLU-20min,R326H
109,1.5227999999999997,582.7021276595744,99.68085106382979,0.6638512476128501,4.196467529817257,5,GLU-20min,R326H
110,3.3371999999999997,582.8058252427185,391.15533980582524,0.8399862238930802,6.760142853498728,5,GLU-20min,R326H
111,2.268,586.5,415.5857142857143,0.7834413823618532,5.425584412271571,5,GLU-20min,R326H
112,3.5964,591.072072072072,822.5855855855856,0.8364589746830808,7.374701294725885,5,GLU-20min,R326H
113,1.458,592.4444444444445,93.64444444444445,0.5416269092172622,4.196467529817257,5,GLU-20min,R326H
114,1.1988,592.2972972972973,908.7567567567568,0.8232595598528311,3.7310259710444136,5,GLU-20min,R326H
115,1.5552000000000001,596.0833333333334,125.25,0.734863144381551,4.345584412271571,5,GLU-20min,R326H
116,1.0692,596.5454545454545,694.2727272727273,0.3280323158384448,3.3891168824543145,5,GLU-20min,R326H
117,1.134,602.4857142857143,734.4,0.8345859790648484,3.6873506473629427,5,GLU-20min,R326H
118,0.9395999999999999,609.4137931034483,314.58620689655174,0.6834288831216012,3.0727922061357855,5,GLU-20min,R326H
119,2.3976,617.2837837837837,755.9324324324324,0.3567400632637923,5.276467529817256,5,GLU-20min,R326H
120,0.7451999999999999,626.9565217391304,771.2608695652174,0.7498425761906672,2.8619090885900995,5,GLU-20min,R326H
121,1.0368,637.9375,744.09375,0.7033422281262138,3.283675323681471,5,GLU-20min,R326H
122,0.5184,638.625,683.4375,0.6001591575484752,2.203675323681471,5,GLU-20min,R326H
123,0.9395999999999999,640.551724137931,808.6896551724138,0.3484510929203089,3.0727922061357855,5,GLU-20min,R326H
124,1.134,644.0857142857143,673.6285714285714,0.6514948700906316,3.5382337649086284,5,GLU-20min,R326H
125,0.5508,642.2352941176471,858.0588235294117,0.6779837559404195,2.309116882454314,5,GLU-20min,R326H
126,4.5684,652.531914893617,178.7872340425532,0.7198078252792073,8.64749350086167,5,GLU-20min,R326H
127,1.1016,650.4705882352941,812.7941176470588,0.8045864449402281,3.7310259710444136,5,GLU-20min,R326H
128,0.48599999999999993,655.6,193.53333333333333,0.8215011156099433,2.2473506473629428,5,GLU-20min,R326H
129,3.7583999999999995,662.1465517241379,888.1293103448276,0.8171004557520265,7.058376618407356,5,GLU-20min,R326H
130,1.3284,661.2926829268292,823.1219512195122,0.8806799219617534,4.152792206135786,5,GLU-20min,R326H
131,1.6199999999999999,669.82,814.98,0.5996724447383124,4.301909088590099,5,GLU-20min,R326H
132,1.8468,671.0701754385965,746.3333333333334,0.7022970438363809,4.6619090885901,5,GLU-20min,R326H
133,2.1384,687.530303030303,775.9242424242424,0.48964019602427156,5.0219090885901,5,GLU-20min,R326H
134,3.2723999999999998,713.7128712871287,587.2178217821782,0.933661379524592,7.734701294725886,5,GLU-20min,R326H
135,1.1663999999999999,711.2777777777778,938.6666666666666,0.6555258336543305,3.5819090885901,5,GLU-20min,R326H
136,0.5508,711.0,524.0,0.6324555320336759,2.4582337649086283,5,GLU-20min,R326H
137,2.7863999999999995,740.1511627906976,469.74418604651163,0.9569127400463348,7.629259735953042,5,GLU-20min,R326H
138,1.0368,765.875,949.4375,0.8246944493144679,3.4327922061357854,5,GLU-20min,R326H
139,1.4903999999999997,775.2391304347826,500.32608695652175,0.6000675395704955,4.047350647362942,5,GLU-20min,R326H
1,1.6199999999999999,9.76,99.22,0.6303996282714978,4.3019090885901,6,GLU-20min,R326H
2,3.3695999999999997,12.64423076923077,120.875,0.5666645660316006,6.4001428534987275,6,GLU-20min,R326H
3,3.4019999999999997,29.580952380952382,75.36190476190477,0.895228984507662,7.5238181771802,6,GLU-20min,R326H
4,4.8275999999999994,77.18120805369128,1015.993288590604,0.6979331770838718,8.138376618407356,6,GLU-20min,R326H
6,2.6244,129.91358024691357,122.88888888888889,0.6761142911954148,5.531025971044413,6,GLU-20min,R326H
7,1.6523999999999999,162.47058823529412,36.23529411764706,0.5336558797677029,4.196467529817257,6,GLU-20min,R326H
8,2.106,169.33846153846153,119.38461538461539,0.5873673959565177,4.811025971044414,6,GLU-20min,R326H
9,1.9439999999999997,170.41666666666666,928.6833333333333,0.6430981779194881,4.960142853498728,6,GLU-20min,R326H
10,0.6479999999999999,183.75,29.75,0.2752409412815902,2.4582337649086283,6,GLU-20min,R326H
11,2.5919999999999996,193.2875,85.4375,0.6802430054984601,5.574701294725885,6,GLU-20min,R326H
12,1.2311999999999999,230.21052631578948,751.2105263157895,0.6867786916410448,3.6873506473629423,6,GLU-20min,R326H
13,1.6847999999999999,291.8076923076923,913.2692307692307,0.9592335415281545,5.9283051916579925,6,GLU-20min,R326H
14,0.8423999999999999,329.46153846153845,907.5384615384615,0.8496662301829718,3.178233764908628,6,GLU-20min,R326H
15,4.6008,384.4154929577465,23.218309859154928,0.932910761652863,9.200285706997455,6,GLU-20min,R326H
16,1.134,483.48571428571427,115.42857142857143,0.8551960938093268,3.6873506473629423,6,GLU-20min,R326H
17,0.5508,507.4117647058824,442.88235294117646,0.625943231252129,2.203675323681471,6,GLU-20min,R326H
18,2.106,519.3846153846154,453.3538461538462,0.7240737876595507,5.320142853498727,6,GLU-20min,R326H
19,0.7128,536.9545454545455,403.72727272727275,0.39271745514253664,2.669116882454314,6,GLU-20min,R326H
20,4.5684,560.113475177305,388.2269503546099,0.9259590571372447,9.832935059634513,6,GLU-20min,R326H
21,3.7583999999999995,675.1810344827586,252.86206896551724,0.7736842985621554,7.418376618407357,6,GLU-20min,R326H
22,1.3931999999999998,676.3255813953489,310.2325581395349,0.43216679566869326,3.9419090885901,6,GLU-20min,R326H
23,2.4623999999999997,738.6842105263158,288.89473684210526,0.7444065515025715,5.531025971044413,6,GLU-20min,R326H
24,1.0692,752.939393939394,290.42424242424244,0.798314192005392,3.5382337649086284,6,GLU-20min,R326H
25,1.5876,778.3061224489796,322.44897959183675,0.6948070294423178,4.3019090885901,6,GLU-20min,R326H
26,1.4256,818.75,268.40909090909093,0.6038640849906876,3.9419090885901,6,GLU-20min,R326H
27,0.8099999999999999,825.76,317.16,0.7102044080535553,2.967350647362942,6,GLU-20min,R326H
28,3.1428,928.319587628866,1003.8865979381443,0.4832316680493716,6.145584412271571,6,GLU-20min,R326H
1,1.8468,17.87719298245614,130.59649122807016,0.7532848892358477,4.767350647362942,7,GLU-20min,R326H
3,0.6803999999999999,103.0,405.0,0.0,2.4582337649086283,7,GLU-20min,R326H
4,3.6936,165.7982456140351,784.7017543859649,0.9462920172057723,9.652935059634514,7,GLU-20min,R326H
5,1.7171999999999998,193.9433962264151,17.50943396226415,0.8161642055310601,4.556467529817256,7,GLU-20min,R326H
6,4.6979999999999995,198.11724137931034,987.9310344827586,0.9643690618011531,10.956610383315985,7,GLU-20min,R326H
7,0.7128,201.6818181818182,566.6363636363636,0.6801458764847326,2.712792206135785,7,GLU-20min,R326H
8,3.8231999999999995,215.92372881355934,859.4237288135594,0.8396264222715647,7.462051942088827,7,GLU-20min,R326H
9,3.9852,219.58536585365854,903.3089430894308,0.9225562457229883,8.796610383315985,7,GLU-20min,R326H
10,6.2208000000000006,225.5,607.1510416666666,0.9631716184922845,13.638519471906084,7,GLU-20min,R326H
11,3.6936,238.0438596491228,520.5175438596491,0.7820043373788226,7.523818177180199,7,GLU-20min,R326H
12,0.5831999999999999,247.5,547.0,0.6934837441847964,2.309116882454314,7,GLU-20min,R326H
13,0.48599999999999993,251.66666666666666,953.2666666666667,0.5526820968472154,2.0982337649086285,7,GLU-20min,R326H
14,2.2032,275.97058823529414,562.5882352941177,0.5220802112138213,5.065584412271571,7,GLU-20min,R326H
16,3.7583999999999995,295.82758620689657,964.6206896551724,0.4174526838898351,6.909259735953042,7,GLU-20min,R326H
17,1.8468,306.49122807017545,949.0701754385965,0.34642473123636797,4.556467529817256,7,GLU-20min,R326H
18,0.7451999999999999,309.4782608695652,54.391304347826086,0.7223912438364415,2.818233764908628,7,GLU-20min,R326H
19,3.0455999999999994,329.0531914893617,94.76595744680851,0.5900048216736126,6.040142853498727,7,GLU-20min,R326H
20,0.7451999999999999,327.04347826086956,119.08695652173913,0.5025704876770724,2.7127922061357856,7,GLU-20min,R326H
21,0.6479999999999999,331.1,882.3,0.5242966935960685,2.563675323681471,7,GLU-20min,R326H
22,1.9764,351.5409836065574,40.21311475409836,0.718296583876892,4.767350647362942,7,GLU-20min,R326H
23,0.5184,372.8125,197.625,0.7861611582758199,2.203675323681471,7,GLU-20min,R326H
24,3.6936,379.43859649122805,86.64035087719299,0.9585778555585593,8.752935059634513,7,GLU-20min,R326H
25,2.8512,379.9318181818182,61.29545454545455,0.6331091161937025,5.785584412271571,7,GLU-20min,R326H
26,2.3651999999999997,396.958904109589,283.16438356164383,0.8957089518689261,6.0838181771802,7,GLU-20min,R326H
27,1.2311999999999999,401.55263157894734,358.3157894736842,0.8549234785557412,4.010071426749364,7,GLU-20min,R326H
28,1.134,417.0857142857143,221.45714285714286,0.6003571354281745,3.4327922061357854,7,GLU-20min,R326H
29,0.9072,472.92857142857144,245.89285714285714,0.7639461496965568,3.0727922061357855,7,GLU-20min,R326H
30,0.8747999999999999,473.9259259259259,870.4074074074074,0.5724125976557588,2.923675323681471,7,GLU-20min,R326H
31,1.3284,488.9268292682927,883.0,0.7694036387307693,4.047350647362942,7,GLU-20min,R326H
32,1.5876,531.5510204081633,506.9387755102041,0.7497270614566698,4.258233764908629,7,GLU-20min,R326H
33,1.0368,601.5,489.5,0.0,3.178233764908628,7,GLU-20min,R326H
34,1.3607999999999998,621.3333333333334,262.76190476190476,0.6958531269306698,3.941909088590099,7,GLU-20min,R326H
35,0.48599999999999993,650.5333333333333,261.6666666666667,0.7131795312507127,2.0982337649086285,7,GLU-20min,R326H
36,1.2311999999999999,689.7368421052631,226.07894736842104,0.8895037911607895,4.196467529817257,7,GLU-20min,R326H
37,1.7495999999999998,720.4444444444445,319.35185185185185,0.8796906384646417,5.0219090885901,7,GLU-20min,R326H
38,2.9807999999999995,733.5869565217391,653.1521739130435,0.8688623027289194,6.549259735953042,7,GLU-20min,R326H
39,2.5595999999999997,733.873417721519,280.54430379746833,0.9146700876487797,6.505584412271571,7,GLU-20min,R326H
40,1.1988,740.1621621621622,823.081081081081,0.23638522133384177,3.5819090885901,7,GLU-20min,R326H
41,2.2032,749.8088235294117,485.45588235294116,0.7353157588207326,5.171025971044414,7,GLU-20min,R326H
42,1.8468,767.6491228070175,600.280701754386,0.7889264829906929,4.811025971044414,7,GLU-20min,R326H
43,5.183999999999999,780.50625,878.5125,0.928521830154222,9.832935059634513,7,GLU-20min,R326H
44,2.1708,780.3134328358209,651.2388059701492,0.7503247671282807,5.171025971044414,7,GLU-20min,R326H
45,1.8144,792.1785714285714,695.3571428571429,0.5747665629282845,4.600142853498728,7,GLU-20min,R326H
46,1.4903999999999997,800.6521739130435,686.1521739130435,0.4733693728718076,4.196467529817257,7,GLU-20min,R326H
47,3.6288,825.4375,856.5982142857143,0.8991722055069604,8.827493500861669,7,GLU-20min,R326H
48,1.8791999999999998,831.4827586206897,479.5,0.918048995344311,5.487350647362942,7,GLU-20min,R326H
49,0.5508,833.3529411764706,588.0,0.2970442628930021,2.2473506473629428,7,GLU-20min,R326H
50,1.6847999999999999,861.5961538461538,6.9423076923076925,0.9061854669634052,5.065584412271571,7,GLU-20min,R326H
51,3.4343999999999997,892.0471698113207,657.6415094339623,0.39448131888577626,6.4438181771802,7,GLU-20min,R326H
52,0.7128,901.2727272727273,672.0909090909091,0.7467495617646092,2.712792206135785,7,GLU-20min,R326H
53,1.8468,904.1578947368421,628.0350877192982,0.915828273197563,5.574701294725885,7,GLU-20min,R326H
54,0.9395999999999999,926.8965517241379,5.758620689655173,0.7643114992805159,3.178233764908628,7,GLU-20min,R326H
55,0.5184,947.0,71.5,0.5773502691896258,2.0982337649086285,7,GLU-20min,R326H
1,2.4299999999999997,11.706666666666667,812.3733333333333,0.92904094922673,6.505584412271571,8,GLU-20min,R326H
2,0.7128,36.27272727272727,589.5,0.7399869222907188,2.669116882454314,8,GLU-20min,R326H
3,1.0044,96.64516129032258,538.0322580645161,0.8191691521033653,3.5819090885901,8,GLU-20min,R326H
4,0.6479999999999999,107.75,993.75,0.2752409412815902,2.4582337649086283,8,GLU-20min,R326H
5,1.0044,113.19354838709677,728.9032258064516,0.7862740438228212,3.327350647362942,8,GLU-20min,R326H
6,1.2635999999999998,124.8974358974359,355.5128205128205,0.7174020755249343,3.8364675298172566,8,GLU-20min,R326H
7,2.5919999999999996,128.15,722.6125,0.8779887479267167,6.2947012947258845,8,GLU-20min,R326H
8,1.3931999999999998,130.06976744186048,423.4651162790698,0.5035778548266563,3.8364675298172566,8,GLU-20min,R326H
9,1.3931999999999998,132.86046511627907,770.2325581395348,0.8032888559965201,4.152792206135786,8,GLU-20min,R326H
10,2.3004,135.46478873239437,609.1549295774648,0.5387418057520167,5.171025971044413,8,GLU-20min,R326H
11,1.0368,140.5625,796.0,0.5801558665354443,3.327350647362942,8,GLU-20min,R326H
12,1.6847999999999999,144.90384615384616,520.2692307692307,0.8475066795518156,4.600142853498728,8,GLU-20min,R326H
13,1.2311999999999999,148.1578947368421,531.421052631579,0.4464331142884259,3.5819090885901,8,GLU-20min,R326H
14,2.6244,157.77777777777777,918.5555555555555,0.19389168358237047,5.425584412271571,8,GLU-20min,R326H
15,2.3327999999999998,159.81944444444446,872.3333333333334,0.5099880488272414,5.171025971044413,8,GLU-20min,R326H
16,1.782,164.03636363636363,725.3818181818182,0.7783896804937982,4.661909088590099,8,GLU-20min,R326H
17,0.5184,169.9375,776.6875,0.7117639563193815,2.2036753236814715,8,GLU-20min,R326H
18,0.7451999999999999,171.43478260869566,934.9130434782609,0.6030744410856831,2.712792206135785,8,GLU-20min,R326H
19,2.0736,186.140625,804.953125,0.8204840129207625,5.171025971044414,8,GLU-20min,R326H
20,5.6052,203.21965317919074,935.7341040462428,0.9358187265332508,10.3857272657703,8,GLU-20min,R326H
21,1.1663999999999999,196.86111111111111,913.6111111111111,0.5439056439097801,3.4327922061357854,8,GLU-20min,R326H
22,1.5552000000000001,200.35416666666666,731.7083333333334,0.5825292775263905,4.196467529817257,8,GLU-20min,R326H
23,2.268,201.37142857142857,770.8714285714286,0.617043385674774,5.171025971044414,8,GLU-20min,R326H
24,1.134,199.88571428571427,952.8857142857142,0.3523859023511359,3.4764675298172567,8,GLU-20min,R326H
25,0.5184,203.9375,868.3125,0.7117639563193815,2.2036753236814715,8,GLU-20min,R326H
26,1.5876,213.6530612244898,767.530612244898,0.7752050749298118,4.451025971044413,8,GLU-20min,R326H
27,1.4903999999999997,213.1086956521739,961.6304347826087,0.5031602126912892,3.9419090885901,8,GLU-20min,R326H
28,4.4712,217.4927536231884,683.0217391304348,0.9200169169678523,9.262051942088828,8,GLU-20min,R326H
29,1.4903999999999997,235.3695652173913,911.8913043478261,0.5031602126912897,3.9419090885901,8,GLU-20min,R326H
30,1.4903999999999997,241.8695652173913,830.8260869565217,0.7309974809690722,4.091025971044414,8,GLU-20min,R326H
31,2.7863999999999995,242.43023255813952,865.6511627906976,0.9482343826725221,7.3747012947258845,8,GLU-20min,R326H
32,3.2399999999999998,256.64,713.22,0.7768043729978049,6.549259735953042,8,GLU-20min,R326H
33,0.9719999999999999,257.3666666666667,866.6333333333333,0.4509717590117594,3.0727922061357855,8,GLU-20min,R326H
34,1.2959999999999998,260.025,213.775,0.4717726618239386,3.7927922061357853,8,GLU-20min,R326H
35,0.5184,276.5,759.5,0.0,2.16,8,GLU-20min,R326H
36,0.48599999999999993,280.4,868.4,0.4898979485566357,2.054558441227157,8,GLU-20min,R326H
37,0.9072,289.0,861.8928571428571,0.37024293637120625,3.327350647362943,8,GLU-20min,R326H
38,0.5508,290.4117647058824,996.3529411764706,0.7848214698683003,2.42095454429505,8,GLU-20min,R326H
39,2.2356,293.28985507246375,537.2173913043479,0.7148919726919588,5.171025971044413,8,GLU-20min,R326H
40,1.7171999999999998,296.1320754716981,397.0566037735849,0.5440181265495311,4.451025971044413,8,GLU-20min,R326H
41,1.7495999999999998,302.8333333333333,837.8518518518518,0.585221998448853,4.451025971044413,8,GLU-20min,R326H
42,0.5508,301.4117647058824,529.8823529411765,0.625943231252129,2.203675323681471,8,GLU-20min,R326H
43,0.7451999999999999,309.9130434782609,430.39130434782606,0.7456945631490605,2.712792206135785,8,GLU-20min,R326H
44,1.3607999999999998,312.5952380952381,913.6428571428571,0.6616378820958644,3.7927922061357853,8,GLU-20min,R326H
45,1.6199999999999999,314.5,407.5,0.7032672589742298,4.196467529817257,8,GLU-20min,R326H
46,0.6479999999999999,316.0,764.5,0.7033961931736582,2.6073506473629426,8,GLU-20min,R326H
47,1.7171999999999998,350.64150943396226,700.5471698113207,0.43056188979018284,4.3019090885901,8,GLU-20min,R326H
48,3.1428,362.0618556701031,555.4742268041238,0.6825037289327189,6.2947012947258845,8,GLU-20min,R326H
49,3.1428,381.1958762886598,413.3814432989691,0.6684308210169979,6.356467529817256,8,GLU-20min,R326H
50,1.1988,389.0810810810811,467.5405405405405,0.48519234605660533,3.5382337649086284,8,GLU-20min,R326H
51,0.7776000000000001,399.3333333333333,891.625,0.4608033675980933,2.8619090885900995,8,GLU-20min,R326H
52,3.0779999999999994,415.89473684210526,753.0526315789474,0.8817464765387938,6.8474935008616695,8,GLU-20min,R326H
53,0.9072,414.5,926.7857142857143,0.1904761904761907,2.967350647362942,8,GLU-20min,R326H
54,0.6155999999999999,416.0,899.7894736842105,0.46240219449488373,2.4582337649086283,8,GLU-20min,R326H
55,2.4299999999999997,418.9066666666667,506.74666666666667,0.9224260459875581,6.4001428534987275,8,GLU-20min,R326H
56,1.458,418.93333333333334,487.02222222222224,0.6620056343601027,4.091025971044414,8,GLU-20min,R326H
57,1.6847999999999999,424.0769230769231,38.0,0.5459642140991688,4.345584412271571,8,GLU-20min,R326H
58,1.3931999999999998,431.25581395348837,820.1860465116279,0.4447277542138302,3.8364675298172566,8,GLU-20min,R326H
59,0.6479999999999999,456.9,984.95,0.39295262399668773,2.4582337649086283,8,GLU-20min,R326H
60,0.7776000000000001,464.625,885.1666666666666,0.7838477295714061,2.967350647362942,8,GLU-20min,R326H
61,1.3607999999999998,494.85714285714283,634.4047619047619,0.7484186176821499,4.047350647362942,8,GLU-20min,R326H
62,0.7451999999999999,518.9130434782609,971.2173913043479,0.4776307722564946,2.7127922061357856,8,GLU-20min,R326H
63,0.7128,528.6363636363636,869.7727272727273,0.7542141339934598,2.7127922061357856,8,GLU-20min,R326H
64,1.458,535.0888888888888,889.2888888888889,0.48991711362267526,3.9419090885901,8,GLU-20min,R326H
65,2.2032,549.8382352941177,863.8088235294117,0.44282201486165584,5.065584412271571,8,GLU-20min,R326H
66,2.0736,550.78125,370.5,0.44210152985506557,4.767350647362942,8,GLU-20min,R326H
67,2.4299999999999997,591.84,922.1333333333333,0.569652562387016,5.425584412271571,8,GLU-20min,R326H
68,1.5552000000000001,597.4166666666666,331.1875,0.8220424498637243,4.556467529817256,8,GLU-20min,R326H
69,0.8747999999999999,622.3703703703703,383.6296296296296,0.5563013577483792,3.0727922061357855,8,GLU-20min,R326H
70,1.4256,632.4318181818181,336.97727272727275,0.9179969303971821,4.550071426749364,8,GLU-20min,R326H
71,1.0044,644.0967741935484,369.16129032258067,0.7501712769873462,3.283675323681471,8,GLU-20min,R326H
72,1.3931999999999998,648.6976744186046,1001.0232558139535,0.770443654705676,4.047350647362943,8,GLU-20min,R326H
73,1.458,685.2888888888889,450.8666666666667,0.43757987073383076,3.9419090885901,8,GLU-20min,R326H
74,3.4019999999999997,723.6666666666666,492.3047619047619,0.42613772786862947,6.4001428534987275,8,GLU-20min,R326H
75,1.3607999999999998,727.8333333333334,458.23809523809524,0.7144652805712137,3.941909088590099,8,GLU-20min,R326H
76,2.3327999999999998,780.0694444444445,549.7916666666666,0.6333959599848037,5.320142853498727,8,GLU-20min,R326H
77,2.5595999999999997,780.0759493670886,466.2151898734177,0.7544356886489135,5.829259735953042,8,GLU-20min,R326H
78,1.7495999999999998,786.7777777777778,60.129629629629626,0.8281555791786156,4.705584412271571,8,GLU-20min,R326H
79,3.4343999999999997,792.9150943396227,540.8207547169811,0.419209345228533,6.4001428534987275,8,GLU-20min,R326H
80,1.5227999999999997,816.3617021276596,79.12765957446808,0.6244187173427348,4.196467529817257,8,GLU-20min,R326H
81,3.1428,875.4432989690722,88.12371134020619,0.9181866608825319,7.635655839020934,8,GLU-20min,R326H
82,1.0692,873.969696969697,37.75757575757576,0.8204458014587638,3.5382337649086284,8,GLU-20min,R326H
83,0.5831999999999999,879.8888888888889,110.94444444444444,0.6200424385141685,2.3527922061357853,8,GLU-20min,R326H
84,0.6803999999999999,885.047619047619,20.80952380952381,0.5441647649087309,2.5636753236814713,8,GLU-20min,R326H
85,1.1663999999999999,906.1111111111111,20.666666666666668,0.6676050070025455,3.5819090885901,8,GLU-20min,R326H
86,1.6199999999999999,937.1,32.38,0.5087876631528436,4.152792206135786,8,GLU-20min,R326H
87,0.6803999999999999,941.3333333333334,256.14285714285717,0.8059657400002156,2.712792206135785,8,GLU-20min,R326H
88,0.8747999999999999,942.1111111111111,574.1851851851852,0.7057427743699729,3.0727922061357855,8,GLU-20min,R326H
89,2.7863999999999995,963.6976744186046,90.5,0.783960256931023,5.934701294725884,8,GLU-20min,R326H
90,1.6847999999999999,976.0961538461538,177.19230769230768,0.7444112542474893,4.451025971044413,8,GLU-20min,R326H
91,1.2635999999999998,989.1282051282051,150.10256410256412,0.46818488767170746,3.7927922061357853,8,GLU-20min,R326H
92,1.8144,1018.6607142857143,565.4464285714286,0.5310039111374062,4.705584412271571,8,GLU-20min,R326H
1,0.9395999999999999,31.724137931034484,849.6551724137931,0.5162451143930841,3.0727922061357855,9,GLU-20min,R326H
2,3.1104000000000003,36.3125,926.2916666666666,0.7521663876318158,6.251025971044414,9,GLU-20min,R326H
3,3.5316,51.92660550458716,847.8532110091743,0.6934995509118412,6.760142853498728,9,GLU-20min,R326H
4,2.9807999999999995,52.32608695652174,566.8369565217391,0.7986012300826428,6.4438181771802,9,GLU-20min,R326H
5,1.2311999999999999,51.473684210526315,906.2368421052631,0.7654320657174633,3.8364675298172566,9,GLU-20min,R326H
6,3.4019999999999997,89.56190476190476,916.4285714285714,0.48994953104267713,6.4438181771802,9,GLU-20min,R326H
7,0.8099999999999999,94.4,506.04,0.49847115663273783,2.818233764908628,9,GLU-20min,R326H
8,1.5227999999999997,113.8936170212766,527.2553191489362,0.6267264142751038,4.196467529817257,9,GLU-20min,R326H
9,0.9395999999999999,125.48275862068965,593.3448275862069,0.7947960065490778,3.327350647362942,9,GLU-20min,R326H
10,1.2959999999999998,136.95,474.925,0.4980934074473946,3.6873506473629423,9,GLU-20min,R326H
11,1.9764,141.72131147540983,840.5737704918033,0.5370610999499509,4.705584412271571,9,GLU-20min,R326H
12,0.6803999999999999,141.76190476190476,850.6190476190476,0.4531158898801007,2.6073506473629426,9,GLU-20min,R326H
13,2.7539999999999996,149.2235294117647,480.05882352941177,0.8808400550087551,6.549259735953042,9,GLU-20min,R326H
14,4.7952,154.70945945945945,828.8648648648649,0.823807224229262,8.498376618407356,9,GLU-20min,R326H
15,3.1104000000000003,164.53125,676.1770833333334,0.8003447385193696,6.4001428534987275,9,GLU-20min,R326H
16,0.7128,167.5909090909091,631.0,0.8450854330215685,2.818233764908628,9,GLU-20min,R326H
17,1.6847999999999999,173.25,890.9423076923077,0.6706112288689043,4.407350647362942,9,GLU-20min,R326H
18,1.0368,174.40625,688.4375,0.459795813519748,3.327350647362942,9,GLU-20min,R326H
19,2.106,182.03076923076924,800.8,0.6884854548578454,5.0219090885901,9,GLU-20min,R326H
20,1.6199999999999999,188.5,693.76,0.8074320455446158,4.407350647362942,9,GLU-20min,R326H
21,1.7495999999999998,191.8148148148148,894.7037037037037,0.5510790314792209,4.451025971044413,9,GLU-20min,R326H
22,1.3607999999999998,194.42857142857142,707.0,0.5388673369882908,3.8364675298172566,9,GLU-20min,R326H
23,4.2768,199.17424242424244,794.9242424242424,0.6939457158564626,7.4801428534987275,9,GLU-20min,R326H
